,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
1245,bvert,7,11,135,-30,bvert_11MeV_neg30tilt_135rot_det7.npy,1.7035,0.0105,15.8522,0.0382,1.1001,0.0075,175.0,18
1257,bvert,7,11,145,-30,bvert_11MeV_neg30tilt_145rot_det7.npy,1.7318,0.0104,15.8168,0.0426,1.1183,0.0074,161.0,19
1294,bvert,8,11,315,-30,bvert_11MeV_neg30tilt_315rot_det8.npy,0.7852,0.0063,17.0554,0.0347,0.4757,0.0042,156.0,0
1306,bvert,8,11,325,-30,bvert_11MeV_neg30tilt_325rot_det8.npy,0.8125,0.0072,17.0983,0.0371,0.4936,0.0048,174.0,1
1318,bvert,8,11,335,-30,bvert_11MeV_neg30tilt_335rot_det8.npy,0.8347,0.0067,17.0454,0.037,0.5073,0.0044,185.0,2
1330,bvert,8,11,345,-30,bvert_11MeV_neg30tilt_345rot_det8.npy,0.8691,0.0072,17.0328,0.0346,0.5278,0.0047,186.0,3
1342,bvert,8,11,355,-30,bvert_11MeV_neg30tilt_355rot_det8.npy,0.9056,0.0078,17.0454,0.0361,0.5438,0.0051,161.0,4
1390,bvert,8,11,5,-30,bvert_11MeV_neg30tilt_5rot_det8.npy,0.9269,0.008,17.0307,0.0344,0.5564,0.0052,190.0,5
1270,bvert,8,11,15,-30,bvert_11MeV_neg30tilt_15rot_det8.npy,0.9356,0.0086,17.0226,0.0451,0.5651,0.0056,124.0,6
1282,bvert,8,11,25,-30,bvert_11MeV_neg30tilt_25rot_det8.npy,0.919,0.0069,17.016,0.0378,0.554,0.0045,157.0,7
1354,bvert,8,11,35,-30,bvert_11MeV_neg30tilt_35rot_det8.npy,0.9182,0.0076,17.1068,0.0379,0.5602,0.0049,163.0,8
1366,bvert,8,11,45,-30,bvert_11MeV_neg30tilt_45rot_det8.npy,0.8977,0.0073,17.07,0.0338,0.5537,0.0047,172.0,9
1378,bvert,8,11,55,-30,bvert_11MeV_neg30tilt_55rot_det8.npy,0.8784,0.0067,17.1533,0.0318,0.5412,0.0046,170.0,10
1402,bvert,8,11,65,-30,bvert_11MeV_neg30tilt_65rot_det8.npy,0.848,0.0065,17.1631,0.0364,0.5212,0.0043,182.0,11
1414,bvert,8,11,75,-30,bvert_11MeV_neg30tilt_75rot_det8.npy,0.8291,0.0061,17.1796,0.0377,0.5068,0.0042,167.0,12
1426,bvert,8,11,85,-30,bvert_11MeV_neg30tilt_85rot_det8.npy,0.8013,0.0065,17.2069,0.0383,0.4902,0.0044,164.0,13
1438,bvert,8,11,95,-30,bvert_11MeV_neg30tilt_95rot_det8.npy,0.778,0.0063,17.2046,0.0338,0.4739,0.0042,184.0,14
1210,bvert,8,11,105,-30,bvert_11MeV_neg30tilt_105rot_det8.npy,0.7959,0.0064,17.2349,0.0314,0.4844,0.0041,162.0,15
1222,bvert,8,11,115,-30,bvert_11MeV_neg30tilt_115rot_det8.npy,0.7879,0.0061,17.2954,0.035,0.4801,0.004,184.0,16
1234,bvert,8,11,125,-30,bvert_11MeV_neg30tilt_125rot_det8.npy,0.7963,0.0059,17.2809,0.0308,0.4866,0.0039,187.0,17
1246,bvert,8,11,135,-30,bvert_11MeV_neg30tilt_135rot_det8.npy,0.8124,0.0064,17.2907,0.0349,0.4965,0.0044,184.0,18
1258,bvert,8,11,145,-30,bvert_11MeV_neg30tilt_145rot_det8.npy,0.8304,0.0072,17.2299,0.0332,0.5065,0.0049,159.0,19
1295,bvert,9,11,315,-30,bvert_11MeV_neg30tilt_315rot_det9.npy,0.2461,0.0033,15.5831,0.0381,0.1387,0.0019,177.0,0
1307,bvert,9,11,325,-30,bvert_11MeV_neg30tilt_325rot_det9.npy,0.2491,0.0033,15.5904,0.0386,0.1419,0.0019,191.0,1
1319,bvert,9,11,335,-30,bvert_11MeV_neg30tilt_335rot_det9.npy,0.267,0.0038,15.6116,0.0362,0.1532,0.0022,187.0,2
1331,bvert,9,11,345,-30,bvert_11MeV_neg30tilt_345rot_det9.npy,0.2721,0.0037,15.5464,0.0376,0.1549,0.0022,180.0,3
1343,bvert,9,11,355,-30,bvert_11MeV_neg30tilt_355rot_det9.npy,0.2814,0.004,15.5641,0.0428,0.1613,0.0024,184.0,4
1391,bvert,9,11,5,-30,bvert_11MeV_neg30tilt_5rot_det9.npy,0.2933,0.0041,15.4831,0.0395,0.1688,0.0025,157.0,5
1271,bvert,9,11,15,-30,bvert_11MeV_neg30tilt_15rot_det9.npy,0.3069,0.0044,15.4741,0.0404,0.1749,0.0025,164.0,6
1283,bvert,9,11,25,-30,bvert_11MeV_neg30tilt_25rot_det9.npy,0.3145,0.004,15.4744,0.0386,0.1791,0.0024,173.0,7
1355,bvert,9,11,35,-30,bvert_11MeV_neg30tilt_35rot_det9.npy,0.3149,0.0039,15.5843,0.0367,0.1791,0.0022,191.0,8
1367,bvert,9,11,45,-30,bvert_11MeV_neg30tilt_45rot_det9.npy,0.3136,0.0037,15.5726,0.0374,0.18,0.0023,196.0,9
1379,bvert,9,11,55,-30,bvert_11MeV_neg30tilt_55rot_det9.npy,0.3081,0.004,15.6457,0.0342,0.1764,0.0024,171.0,10
1403,bvert,9,11,65,-30,bvert_11MeV_neg30tilt_65rot_det9.npy,0.3007,0.0038,15.6631,0.0395,0.1725,0.0023,172.0,11
1415,bvert,9,11,75,-30,bvert_11MeV_neg30tilt_75rot_det9.npy,0.289,0.0037,15.6659,0.0346,0.1659,0.0021,197.0,12
1427,bvert,9,11,85,-30,bvert_11MeV_neg30tilt_85rot_det9.npy,0.287,0.0033,15.7313,0.0335,0.1647,0.002,196.0,13
1439,bvert,9,11,95,-30,bvert_11MeV_neg30tilt_95rot_det9.npy,0.272,0.0034,15.745,0.0352,0.1551,0.0019,188.0,14
1211,bvert,9,11,105,-30,bvert_11MeV_neg30tilt_105rot_det9.npy,0.2683,0.0029,15.7703,0.0371,0.152,0.0018,198.0,15
1223,bvert,9,11,115,-30,bvert_11MeV_neg30tilt_115rot_det9.npy,0.2671,0.0032,15.7706,0.0357,0.152,0.0019,182.0,16
1235,bvert,9,11,125,-30,bvert_11MeV_neg30tilt_125rot_det9.npy,0.2643,0.0031,15.7569,0.033,0.151,0.0018,208.0,17
1247,bvert,9,11,135,-30,bvert_11MeV_neg30tilt_135rot_det9.npy,0.2662,0.0033,15.8019,0.0388,0.1518,0.0019,173.0,18
1259,bvert,9,11,145,-30,bvert_11MeV_neg30tilt_145rot_det9.npy,0.2736,0.0041,15.7657,0.0423,0.1568,0.0024,167.0,19
1284,bvert,10,11,315,-30,bvert_11MeV_neg30tilt_315rot_det10.npy,0.2872,0.0041,13.8153,0.0451,0.1633,0.0023,169.0,0
1296,bvert,10,11,325,-30,bvert_11MeV_neg30tilt_325rot_det10.npy,0.2772,0.0038,13.8618,0.0403,0.1581,0.0022,181.0,1
1308,bvert,10,11,335,-30,bvert_11MeV_neg30tilt_335rot_det10.npy,0.2707,0.0041,13.8531,0.0442,0.1532,0.0024,155.0,2
1320,bvert,10,11,345,-30,bvert_11MeV_neg30tilt_345rot_det10.npy,0.2684,0.0034,13.8149,0.0417,0.1524,0.0019,169.0,3
1332,bvert,10,11,355,-30,bvert_11MeV_neg30tilt_355rot_det10.npy,0.273,0.0033,13.8855,0.0408,0.1556,0.0019,166.0,4
1380,bvert,10,11,5,-30,bvert_11MeV_neg30tilt_5rot_det10.npy,0.2726,0.0035,13.8187,0.0393,0.155,0.002,190.0,5
1260,bvert,10,11,15,-30,bvert_11MeV_neg30tilt_15rot_det10.npy,0.2765,0.0037,13.725,0.0441,0.1581,0.0021,169.0,6
1272,bvert,10,11,25,-30,bvert_11MeV_neg30tilt_25rot_det10.npy,0.2919,0.0039,13.6796,0.0396,0.1671,0.0022,187.0,7
1344,bvert,10,11,35,-30,bvert_11MeV_neg30tilt_35rot_det10.npy,0.2914,0.0041,13.6588,0.0427,0.1665,0.0024,166.0,8
1356,bvert,10,11,45,-30,bvert_11MeV_neg30tilt_45rot_det10.npy,0.3015,0.0041,13.6108,0.0396,0.1726,0.0025,159.0,9
1368,bvert,10,11,55,-30,bvert_11MeV_neg30tilt_55rot_det10.npy,0.3028,0.0039,13.638,0.0417,0.1727,0.0023,198.0,10
1392,bvert,10,11,65,-30,bvert_11MeV_neg30tilt_65rot_det10.npy,0.3115,0.0044,13.631,0.04,0.177,0.0026,189.0,11
1404,bvert,10,11,75,-30,bvert_11MeV_neg30tilt_75rot_det10.npy,0.3097,0.0041,13.6039,0.0381,0.1777,0.0024,198.0,12
1416,bvert,10,11,85,-30,bvert_11MeV_neg30tilt_85rot_det10.npy,0.2936,0.0041,13.6471,0.0406,0.1689,0.0024,190.0,13
1428,bvert,10,11,95,-30,bvert_11MeV_neg30tilt_95rot_det10.npy,0.287,0.0039,13.6916,0.0382,0.1655,0.0023,214.0,14
1200,bvert,10,11,105,-30,bvert_11MeV_neg30tilt_105rot_det10.npy,0.2792,0.0035,13.7676,0.0419,0.1606,0.0021,190.0,15
1212,bvert,10,11,115,-30,bvert_11MeV_neg30tilt_115rot_det10.npy,0.2697,0.0037,13.7432,0.0387,0.1549,0.0023,206.0,16
1224,bvert,10,11,125,-30,bvert_11MeV_neg30tilt_125rot_det10.npy,0.2576,0.0037,13.7422,0.0454,0.1469,0.0021,177.0,17
1236,bvert,10,11,135,-30,bvert_11MeV_neg30tilt_135rot_det10.npy,0.2591,0.0034,13.885,0.042,0.1473,0.002,213.0,18
1248,bvert,10,11,145,-30,bvert_11MeV_neg30tilt_145rot_det10.npy,0.2463,0.0033,13.8217,0.0393,0.1404,0.0018,190.0,19
1285,bvert,11,11,315,-30,bvert_11MeV_neg30tilt_315rot_det11.npy,0.8372,0.0066,17.9552,0.0324,0.5118,0.0044,155.0,0
1297,bvert,11,11,325,-30,bvert_11MeV_neg30tilt_325rot_det11.npy,0.8242,0.0068,17.9963,0.0356,0.5052,0.0045,163.0,1
1309,bvert,11,11,335,-30,bvert_11MeV_neg30tilt_335rot_det11.npy,0.8014,0.0076,18.0127,0.0407,0.4873,0.0051,133.0,2
1321,bvert,11,11,345,-30,bvert_11MeV_neg30tilt_345rot_det11.npy,0.7771,0.0065,17.8426,0.0362,0.474,0.0045,150.0,3
1333,bvert,11,11,355,-30,bvert_11MeV_neg30tilt_355rot_det11.npy,0.7949,0.0068,17.9714,0.0358,0.4853,0.0045,145.0,4
1381,bvert,11,11,5,-30,bvert_11MeV_neg30tilt_5rot_det11.npy,0.8076,0.0059,17.9292,0.0367,0.4923,0.0041,158.0,5
1261,bvert,11,11,15,-30,bvert_11MeV_neg30tilt_15rot_det11.npy,0.8121,0.0059,17.9024,0.0378,0.4977,0.0041,150.0,6
1273,bvert,11,11,25,-30,bvert_11MeV_neg30tilt_25rot_det11.npy,0.8362,0.007,17.8335,0.0359,0.5098,0.0047,161.0,7
1345,bvert,11,11,35,-30,bvert_11MeV_neg30tilt_35rot_det11.npy,0.8464,0.0058,17.7873,0.0363,0.5164,0.0039,165.0,8
1357,bvert,11,11,45,-30,bvert_11MeV_neg30tilt_45rot_det11.npy,0.8923,0.0067,17.8092,0.041,0.5435,0.0048,148.0,9
1369,bvert,11,11,55,-30,bvert_11MeV_neg30tilt_55rot_det11.npy,0.8938,0.0068,17.7654,0.0338,0.5385,0.0044,172.0,10
1393,bvert,11,11,65,-30,bvert_11MeV_neg30tilt_65rot_det11.npy,0.9096,0.0072,17.7769,0.0376,0.5485,0.0048,162.0,11
1405,bvert,11,11,75,-30,bvert_11MeV_neg30tilt_75rot_det11.npy,0.9163,0.0067,17.7126,0.0355,0.5516,0.0045,177.0,12
1417,bvert,11,11,85,-30,bvert_11MeV_neg30tilt_85rot_det11.npy,0.9249,0.0085,17.704,0.035,0.5605,0.0055,170.0,13
1429,bvert,11,11,95,-30,bvert_11MeV_neg30tilt_95rot_det11.npy,0.8749,0.0071,17.7608,0.0319,0.5332,0.0047,197.0,14
1201,bvert,11,11,105,-30,bvert_11MeV_neg30tilt_105rot_det11.npy,0.8727,0.0077,17.8355,0.0387,0.5339,0.005,149.0,15
1213,bvert,11,11,115,-30,bvert_11MeV_neg30tilt_115rot_det11.npy,0.8441,0.007,17.8005,0.0322,0.5162,0.0046,192.0,16
1225,bvert,11,11,125,-30,bvert_11MeV_neg30tilt_125rot_det11.npy,0.8152,0.0068,17.8281,0.0362,0.4956,0.0045,161.0,17
1237,bvert,11,11,135,-30,bvert_11MeV_neg30tilt_135rot_det11.npy,0.7923,0.0061,17.7897,0.0346,0.4819,0.0041,167.0,18
1249,bvert,11,11,145,-30,bvert_11MeV_neg30tilt_145rot_det11.npy,0.7836,0.0073,17.9316,0.0365,0.479,0.0049,148.0,19
1286,bvert,12,11,315,-30,bvert_11MeV_neg30tilt_315rot_det12.npy,1.7767,0.01,17.0626,0.0407,1.1549,0.0073,166.0,0
1298,bvert,12,11,325,-30,bvert_11MeV_neg30tilt_325rot_det12.npy,1.7356,0.0106,17.0661,0.0456,1.1283,0.0075,162.0,1
1310,bvert,12,11,335,-30,bvert_11MeV_neg30tilt_335rot_det12.npy,1.6862,0.0093,17.0634,0.0428,1.0914,0.0069,169.0,2
1322,bvert,12,11,345,-30,bvert_11MeV_neg30tilt_345rot_det12.npy,1.6644,0.0091,17.0279,0.0374,1.0802,0.0066,170.0,3
1334,bvert,12,11,355,-30,bvert_11MeV_neg30tilt_355rot_det12.npy,1.6513,0.0087,17.0284,0.0395,1.0735,0.0062,187.0,4
1382,bvert,12,11,5,-30,bvert_11MeV_neg30tilt_5rot_det12.npy,1.6404,0.0088,17.0063,0.0422,1.0621,0.0065,179.0,5
1262,bvert,12,11,15,-30,bvert_11MeV_neg30tilt_15rot_det12.npy,1.6552,0.0091,17.0341,0.0427,1.0697,0.0065,177.0,6
1274,bvert,12,11,25,-30,bvert_11MeV_neg30tilt_25rot_det12.npy,1.6611,0.0094,16.9114,0.0406,1.0753,0.0067,193.0,7
1346,bvert,12,11,35,-30,bvert_11MeV_neg30tilt_35rot_det12.npy,1.7212,0.0098,16.876,0.0444,1.1128,0.0072,169.0,8
1358,bvert,12,11,45,-30,bvert_11MeV_neg30tilt_45rot_det12.npy,1.7627,0.0091,16.871,0.0412,1.1366,0.0065,188.0,9
1370,bvert,12,11,55,-30,bvert_11MeV_neg30tilt_55rot_det12.npy,1.8159,0.01,16.8413,0.0409,1.1673,0.0072,171.0,10
1394,bvert,12,11,65,-30,bvert_11MeV_neg30tilt_65rot_det12.npy,1.8728,0.0102,16.7509,0.0392,1.1945,0.0073,171.0,11
1406,bvert,12,11,75,-30,bvert_11MeV_neg30tilt_75rot_det12.npy,1.888,0.011,16.7722,0.0423,1.2042,0.0078,166.0,12
1418,bvert,12,11,85,-30,bvert_11MeV_neg30tilt_85rot_det12.npy,1.9082,0.0108,16.8248,0.0429,1.2108,0.0077,181.0,13
1430,bvert,12,11,95,-30,bvert_11MeV_neg30tilt_95rot_det12.npy,1.8837,0.01,16.7683,0.0404,1.2001,0.007,191.0,14
1202,bvert,12,11,105,-30,bvert_11MeV_neg30tilt_105rot_det12.npy,1.8552,0.0122,16.8243,0.0434,1.189,0.0084,170.0,15
1214,bvert,12,11,115,-30,bvert_11MeV_neg30tilt_115rot_det12.npy,1.8023,0.0104,16.8001,0.0389,1.163,0.0074,169.0,16
1226,bvert,12,11,125,-30,bvert_11MeV_neg30tilt_125rot_det12.npy,1.734,0.01,16.7863,0.0407,1.1213,0.0072,186.0,17
1238,bvert,12,11,135,-30,bvert_11MeV_neg30tilt_135rot_det12.npy,1.7068,0.0098,16.8896,0.0422,1.1122,0.0072,184.0,18
1250,bvert,12,11,145,-30,bvert_11MeV_neg30tilt_145rot_det12.npy,1.6618,0.0107,16.8593,0.0394,1.0807,0.0078,192.0,19
1287,bvert,13,11,315,-30,bvert_11MeV_neg30tilt_315rot_det13.npy,2.9456,0.0135,20.3205,0.0631,1.9904,0.0108,139.0,0
1299,bvert,13,11,325,-30,bvert_11MeV_neg30tilt_325rot_det13.npy,2.8751,0.0139,20.3484,0.0642,1.9435,0.0105,143.0,1
1311,bvert,13,11,335,-30,bvert_11MeV_neg30tilt_335rot_det13.npy,2.8003,0.0127,20.3201,0.0631,1.8951,0.0094,140.0,2
1323,bvert,13,11,345,-30,bvert_11MeV_neg30tilt_345rot_det13.npy,2.7528,0.0129,20.2823,0.0621,1.8605,0.01,151.0,3
1335,bvert,13,11,355,-30,bvert_11MeV_neg30tilt_355rot_det13.npy,2.7018,0.0118,20.2736,0.0661,1.8275,0.0094,131.0,4
1383,bvert,13,11,5,-30,bvert_11MeV_neg30tilt_5rot_det13.npy,2.6999,0.0114,20.3154,0.0596,1.8259,0.0085,152.0,5
1263,bvert,13,11,15,-30,bvert_11MeV_neg30tilt_15rot_det13.npy,2.6717,0.0102,20.2085,0.0536,1.8075,0.0086,153.0,6
1275,bvert,13,11,25,-30,bvert_11MeV_neg30tilt_25rot_det13.npy,2.6929,0.0112,20.1847,0.0612,1.8181,0.0088,149.0,7
1347,bvert,13,11,35,-30,bvert_11MeV_neg30tilt_35rot_det13.npy,2.7225,0.0131,20.21,0.0645,1.8318,0.01,133.0,8
1359,bvert,13,11,45,-30,bvert_11MeV_neg30tilt_45rot_det13.npy,2.8041,0.011,20.0275,0.058,1.8881,0.0087,149.0,9
1371,bvert,13,11,55,-30,bvert_11MeV_neg30tilt_55rot_det13.npy,2.8801,0.0107,19.941,0.0595,1.9306,0.0085,152.0,10
1395,bvert,13,11,65,-30,bvert_11MeV_neg30tilt_65rot_det13.npy,2.9668,0.011,20.0693,0.0624,1.9785,0.0083,146.0,11
1407,bvert,13,11,75,-30,bvert_11MeV_neg30tilt_75rot_det13.npy,3.0535,0.011,20.0843,0.0556,2.0249,0.0091,156.0,12
1419,bvert,13,11,85,-30,bvert_11MeV_neg30tilt_85rot_det13.npy,3.061,0.0115,19.8675,0.054,2.0148,0.0086,194.0,13
1431,bvert,13,11,95,-30,bvert_11MeV_neg30tilt_95rot_det13.npy,3.0344,0.0132,19.8444,0.0612,1.9928,0.0097,167.0,14
1203,bvert,13,11,105,-30,bvert_11MeV_neg30tilt_105rot_det13.npy,3.0793,0.0121,19.9007,0.0591,2.0321,0.0094,152.0,15
1215,bvert,13,11,115,-30,bvert_11MeV_neg30tilt_115rot_det13.npy,3.0245,0.0146,19.9867,0.0557,2.0068,0.011,165.0,16
1227,bvert,13,11,125,-30,bvert_11MeV_neg30tilt_125rot_det13.npy,2.935,0.0124,19.9367,0.0553,1.9603,0.0093,202.0,17
1239,bvert,13,11,135,-30,bvert_11MeV_neg30tilt_135rot_det13.npy,2.8699,0.014,19.9528,0.0614,1.9346,0.0106,168.0,18
1251,bvert,13,11,145,-30,bvert_11MeV_neg30tilt_145rot_det13.npy,2.8195,0.0117,20.0157,0.0495,1.9027,0.009,184.0,19
1288,bvert,14,11,315,-30,bvert_11MeV_neg30tilt_315rot_det14.npy,4.1938,0.0132,25.1897,0.1119,2.8749,0.0105,123.0,0
1300,bvert,14,11,325,-30,bvert_11MeV_neg30tilt_325rot_det14.npy,4.0992,0.0135,25.2057,0.104,2.8246,0.0109,145.0,1
1312,bvert,14,11,335,-30,bvert_11MeV_neg30tilt_335rot_det14.npy,4.0278,0.0148,25.1628,0.1269,2.7884,0.0123,101.0,2
1324,bvert,14,11,345,-30,bvert_11MeV_neg30tilt_345rot_det14.npy,3.9526,0.0138,25.2269,0.1084,2.7408,0.0115,127.0,3
1336,bvert,14,11,355,-30,bvert_11MeV_neg30tilt_355rot_det14.npy,3.8854,0.0128,25.11,0.1019,2.6869,0.0106,143.0,4
1384,bvert,14,11,5,-30,bvert_11MeV_neg30tilt_5rot_det14.npy,3.7736,0.0129,25.0188,0.1136,2.6173,0.0106,135.0,5
1264,bvert,14,11,15,-30,bvert_11MeV_neg30tilt_15rot_det14.npy,3.7439,0.0136,24.996,0.1141,2.5777,0.011,128.0,6
1276,bvert,14,11,25,-30,bvert_11MeV_neg30tilt_25rot_det14.npy,3.7624,0.0133,25.013,0.1221,2.6056,0.0106,127.0,7
1348,bvert,14,11,35,-30,bvert_11MeV_neg30tilt_35rot_det14.npy,3.7871,0.0158,25.0219,0.1173,2.6152,0.0131,115.0,8
1360,bvert,14,11,45,-30,bvert_11MeV_neg30tilt_45rot_det14.npy,3.8407,0.0132,24.7978,0.1208,2.643,0.0111,136.0,9
1372,bvert,14,11,55,-30,bvert_11MeV_neg30tilt_55rot_det14.npy,3.942,0.0103,24.92,0.1037,2.7232,0.0091,141.0,10
1396,bvert,14,11,65,-30,bvert_11MeV_neg30tilt_65rot_det14.npy,4.0047,0.0129,24.6086,0.1123,2.7477,0.0112,129.0,11
1408,bvert,14,11,75,-30,bvert_11MeV_neg30tilt_75rot_det14.npy,4.1088,0.0135,24.7422,0.1071,2.8159,0.0107,129.0,12
1420,bvert,14,11,85,-30,bvert_11MeV_neg30tilt_85rot_det14.npy,4.2261,0.0123,24.7345,0.1028,2.8726,0.0097,135.0,13
1432,bvert,14,11,95,-30,bvert_11MeV_neg30tilt_95rot_det14.npy,4.3007,0.0122,24.5125,0.0938,2.9022,0.0099,166.0,14
1204,bvert,14,11,105,-30,bvert_11MeV_neg30tilt_105rot_det14.npy,4.3346,0.0146,24.6192,0.1101,2.9186,0.0115,124.0,15
1216,bvert,14,11,115,-30,bvert_11MeV_neg30tilt_115rot_det14.npy,4.3174,0.0157,24.7326,0.1128,2.923,0.0134,115.0,16
1228,bvert,14,11,125,-30,bvert_11MeV_neg30tilt_125rot_det14.npy,4.2278,0.0154,24.7885,0.1012,2.8852,0.0128,130.0,17
1240,bvert,14,11,135,-30,bvert_11MeV_neg30tilt_135rot_det14.npy,4.1444,0.0136,24.8206,0.1121,2.8503,0.0114,130.0,18
1252,bvert,14,11,145,-30,bvert_11MeV_neg30tilt_145rot_det14.npy,4.0445,0.0156,24.8028,0.1087,2.797,0.0118,124.0,19
1289,bvert,15,11,315,-30,bvert_11MeV_neg30tilt_315rot_det15.npy,5.3192,0.0176,39.9558,0.2857,3.674,0.0157,75.0,0
1301,bvert,15,11,325,-30,bvert_11MeV_neg30tilt_325rot_det15.npy,5.2053,0.0181,40.2657,0.3369,3.6392,0.0172,66.0,1
1313,bvert,15,11,335,-30,bvert_11MeV_neg30tilt_335rot_det15.npy,5.1255,0.0172,40.4846,0.3223,3.5936,0.0139,68.0,2
1325,bvert,15,11,345,-30,bvert_11MeV_neg30tilt_345rot_det15.npy,5.0095,0.0195,40.0827,0.3034,3.5055,0.0148,64.0,3
1337,bvert,15,11,355,-30,bvert_11MeV_neg30tilt_355rot_det15.npy,4.9366,0.0162,40.4667,0.3422,3.4681,0.0148,61.0,4
1385,bvert,15,11,5,-30,bvert_11MeV_neg30tilt_5rot_det15.npy,4.8567,0.0169,40.5489,0.3019,3.4168,0.0153,68.0,5
1265,bvert,15,11,15,-30,bvert_11MeV_neg30tilt_15rot_det15.npy,4.7489,0.0157,39.8792,0.3361,3.341,0.0138,60.0,6
1277,bvert,15,11,25,-30,bvert_11MeV_neg30tilt_25rot_det15.npy,4.7362,0.0168,40.3716,0.3384,3.3306,0.0139,71.0,7
1349,bvert,15,11,35,-30,bvert_11MeV_neg30tilt_35rot_det15.npy,4.7064,0.0182,39.8634,0.3392,3.3084,0.0167,60.0,8
1361,bvert,15,11,45,-30,bvert_11MeV_neg30tilt_45rot_det15.npy,4.7502,0.0146,40.1062,0.2886,3.3228,0.013,73.0,9
1373,bvert,15,11,55,-30,bvert_11MeV_neg30tilt_55rot_det15.npy,4.8265,0.0147,39.7259,0.2839,3.3992,0.0143,72.0,10
1397,bvert,15,11,65,-30,bvert_11MeV_neg30tilt_65rot_det15.npy,4.8967,0.0188,39.9283,0.3729,3.4347,0.0188,57.0,11
1409,bvert,15,11,75,-30,bvert_11MeV_neg30tilt_75rot_det15.npy,5.0418,0.0156,39.9541,0.3226,3.5098,0.0161,68.0,12
1421,bvert,15,11,85,-30,bvert_11MeV_neg30tilt_85rot_det15.npy,5.1714,0.0128,39.717,0.2925,3.5784,0.0132,78.0,13
1433,bvert,15,11,95,-30,bvert_11MeV_neg30tilt_95rot_det15.npy,5.2697,0.0158,38.9365,0.278,3.6398,0.0155,81.0,14
1205,bvert,15,11,105,-30,bvert_11MeV_neg30tilt_105rot_det15.npy,5.3476,0.0144,39.04,0.2814,3.6613,0.0143,74.0,15
1217,bvert,15,11,115,-30,bvert_11MeV_neg30tilt_115rot_det15.npy,5.3745,0.0146,38.7417,0.2313,3.6838,0.0132,106.0,16
1229,bvert,15,11,125,-30,bvert_11MeV_neg30tilt_125rot_det15.npy,5.368,0.0201,39.5373,0.3534,3.7129,0.0181,60.0,17
1241,bvert,15,11,135,-30,bvert_11MeV_neg30tilt_135rot_det15.npy,5.2495,0.0173,39.3577,0.259,3.6363,0.0156,84.0,18
1253,bvert,15,11,145,-30,bvert_11MeV_neg30tilt_145rot_det15.npy,5.1837,0.0158,39.1647,0.2692,3.6043,0.0148,82.0,19
318,bvert,4,11,315,15,bvert_11MeV_15tilt_315rot_det4.npy,5.2667,0.0185,38.3857,0.3383,3.6355,0.0159,66.0,0
330,bvert,4,11,325,15,bvert_11MeV_15tilt_325rot_det4.npy,5.3531,0.0183,38.7931,0.2762,3.6942,0.0153,77.0,1
342,bvert,4,11,335,15,bvert_11MeV_15tilt_335rot_det4.npy,5.3866,0.0148,37.7717,0.2722,3.7022,0.0124,85.0,2
354,bvert,4,11,345,15,bvert_11MeV_15tilt_345rot_det4.npy,5.3886,0.0179,38.2403,0.2981,3.7065,0.015,72.0,3
366,bvert,4,11,355,15,bvert_11MeV_15tilt_355rot_det4.npy,5.2974,0.0163,38.158,0.3065,3.6984,0.0165,73.0,4
414,bvert,4,11,5,15,bvert_11MeV_15tilt_5rot_det4.npy,5.1639,0.0165,38.6209,0.2965,3.6158,0.0144,78.0,5
294,bvert,4,11,15,15,bvert_11MeV_15tilt_15rot_det4.npy,5.0325,0.0149,38.1079,0.2445,3.542,0.0136,72.0,6
306,bvert,4,11,25,15,bvert_11MeV_15tilt_25rot_det4.npy,4.9198,0.0116,38.77,0.2839,3.4734,0.0116,71.0,7
378,bvert,4,11,35,15,bvert_11MeV_15tilt_35rot_det4.npy,4.7889,0.0146,38.2841,0.2682,3.3627,0.013,81.0,8
390,bvert,4,11,45,15,bvert_11MeV_15tilt_45rot_det4.npy,4.6392,0.0159,38.5399,0.3124,3.2811,0.0126,72.0,9
402,bvert,4,11,55,15,bvert_11MeV_15tilt_55rot_det4.npy,4.5878,0.0126,38.7771,0.3582,3.2293,0.0123,61.0,10
426,bvert,4,11,65,15,bvert_11MeV_15tilt_65rot_det4.npy,4.5099,0.0158,37.7937,0.3019,3.1565,0.0117,74.0,11
438,bvert,4,11,75,15,bvert_11MeV_15tilt_75rot_det4.npy,4.5303,0.0134,38.7957,0.2748,3.1735,0.0115,69.0,12
450,bvert,4,11,85,15,bvert_11MeV_15tilt_85rot_det4.npy,4.5453,0.0149,37.3021,0.2938,3.1813,0.0116,78.0,13
462,bvert,4,11,95,15,bvert_11MeV_15tilt_95rot_det4.npy,4.6471,0.0164,37.8414,0.2539,3.2556,0.0143,91.0,14
234,bvert,4,11,105,15,bvert_11MeV_15tilt_105rot_det4.npy,4.7608,0.0202,38.0672,0.3134,3.3268,0.0164,74.0,15
246,bvert,4,11,115,15,bvert_11MeV_15tilt_115rot_det4.npy,4.9201,0.0159,37.4764,0.2525,3.4425,0.0138,80.0,16
258,bvert,4,11,125,15,bvert_11MeV_15tilt_125rot_det4.npy,5.0606,0.0164,37.9548,0.2705,3.5196,0.014,86.0,17
