,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
366,cpvert,4,11,345,15,cpvert_11MeV_15tilt_345rot_det4.npy,5.2377,0.0194,39.995,0.2973,3.5938,0.0163,77.0,3
378,cpvert,4,11,355,15,cpvert_11MeV_15tilt_355rot_det4.npy,5.2533,0.0183,40.9221,0.2852,3.6132,0.0162,75.0,4
426,cpvert,4,11,5,15,cpvert_11MeV_15tilt_5rot_det4.npy,5.1859,0.0157,39.8612,0.2677,3.6079,0.0141,90.0,5
306,cpvert,4,11,15,15,cpvert_11MeV_15tilt_15rot_det4.npy,5.156,0.0152,39.5251,0.2688,3.5848,0.0135,79.0,6
318,cpvert,4,11,25,15,cpvert_11MeV_15tilt_25rot_det4.npy,5.1409,0.0222,40.7841,0.3135,3.5886,0.017,66.0,7
390,cpvert,4,11,35,15,cpvert_11MeV_15tilt_35rot_det4.npy,5.0799,0.0171,40.7666,0.2679,3.5642,0.0137,85.0,8
402,cpvert,4,11,45,15,cpvert_11MeV_15tilt_45rot_det4.npy,5.0463,0.0156,40.5065,0.3143,3.5217,0.0158,81.0,9
414,cpvert,4,11,55,15,cpvert_11MeV_15tilt_55rot_det4.npy,5.0065,0.0133,39.7977,0.2605,3.5235,0.0124,91.0,10
438,cpvert,4,11,65,15,cpvert_11MeV_15tilt_65rot_det4.npy,5.0175,0.0163,40.7783,0.285,3.5341,0.0146,93.0,11
450,cpvert,4,11,75,15,cpvert_11MeV_15tilt_75rot_det4.npy,5.053,0.0143,39.981,0.2802,3.5361,0.015,73.0,12
462,cpvert,4,11,85,15,cpvert_11MeV_15tilt_85rot_det4.npy,5.0385,0.0158,40.2087,0.2508,3.5376,0.0142,88.0,13
474,cpvert,4,11,95,15,cpvert_11MeV_15tilt_95rot_det4.npy,5.0305,0.0173,40.0854,0.3096,3.5275,0.0136,82.0,14
246,cpvert,4,11,105,15,cpvert_11MeV_15tilt_105rot_det4.npy,5.0939,0.0182,40.3013,0.2861,3.5509,0.0159,76.0,15
258,cpvert,4,11,115,15,cpvert_11MeV_15tilt_115rot_det4.npy,5.0932,0.0157,39.8577,0.327,3.5495,0.0164,75.0,16
270,cpvert,4,11,125,15,cpvert_11MeV_15tilt_125rot_det4.npy,5.1437,0.0164,40.0159,0.2978,3.5706,0.0136,95.0,17
282,cpvert,4,11,135,15,cpvert_11MeV_15tilt_135rot_det4.npy,5.194,0.02,40.1805,0.306,3.5715,0.0161,72.0,18
294,cpvert,4,11,145,15,cpvert_11MeV_15tilt_145rot_det4.npy,5.2261,0.0171,39.9205,0.2552,3.5885,0.0141,91.0,19
331,cpvert,5,11,315,15,cpvert_11MeV_15tilt_315rot_det5.npy,4.1887,0.0138,25.1924,0.1007,2.8586,0.0108,144.0,0
343,cpvert,5,11,325,15,cpvert_11MeV_15tilt_325rot_det5.npy,4.2013,0.016,25.0506,0.1098,2.862,0.0122,130.0,1
355,cpvert,5,11,335,15,cpvert_11MeV_15tilt_335rot_det5.npy,4.249,0.0148,25.0989,0.1074,2.8684,0.0119,130.0,2
367,cpvert,5,11,345,15,cpvert_11MeV_15tilt_345rot_det5.npy,4.2395,0.0159,24.898,0.1039,2.8729,0.0123,133.0,3
379,cpvert,5,11,355,15,cpvert_11MeV_15tilt_355rot_det5.npy,4.2671,0.0148,25.3215,0.104,2.8991,0.0122,129.0,4
427,cpvert,5,11,5,15,cpvert_11MeV_15tilt_5rot_det5.npy,4.2357,0.0163,25.1038,0.1136,2.8914,0.0119,125.0,5
307,cpvert,5,11,15,15,cpvert_11MeV_15tilt_15rot_det5.npy,4.1951,0.0129,25.1984,0.092,2.8724,0.0106,140.0,6
319,cpvert,5,11,25,15,cpvert_11MeV_15tilt_25rot_det5.npy,4.143,0.0158,25.0984,0.1108,2.848,0.0125,129.0,7
391,cpvert,5,11,35,15,cpvert_11MeV_15tilt_35rot_det5.npy,4.1059,0.0149,25.2702,0.1124,2.8384,0.0121,127.0,8
403,cpvert,5,11,45,15,cpvert_11MeV_15tilt_45rot_det5.npy,4.1143,0.0139,25.1628,0.103,2.8423,0.0122,126.0,9
415,cpvert,5,11,55,15,cpvert_11MeV_15tilt_55rot_det5.npy,4.068,0.0132,25.1829,0.1079,2.812,0.0113,133.0,10
439,cpvert,5,11,65,15,cpvert_11MeV_15tilt_65rot_det5.npy,4.0553,0.0142,25.1086,0.1059,2.8223,0.0119,123.0,11
451,cpvert,5,11,75,15,cpvert_11MeV_15tilt_75rot_det5.npy,4.02,0.0125,24.8518,0.0971,2.7805,0.0102,144.0,12
463,cpvert,5,11,85,15,cpvert_11MeV_15tilt_85rot_det5.npy,4.0128,0.0159,25.0097,0.1119,2.7871,0.0127,120.0,13
475,cpvert,5,11,95,15,cpvert_11MeV_15tilt_95rot_det5.npy,4.0086,0.0162,24.9864,0.0959,2.778,0.0126,135.0,14
247,cpvert,5,11,105,15,cpvert_11MeV_15tilt_105rot_det5.npy,4.0415,0.0137,24.9341,0.1202,2.7811,0.0118,117.0,15
259,cpvert,5,11,115,15,cpvert_11MeV_15tilt_115rot_det5.npy,4.0678,0.0133,24.9216,0.0937,2.7913,0.0103,158.0,16
271,cpvert,5,11,125,15,cpvert_11MeV_15tilt_125rot_det5.npy,4.0862,0.0137,24.9285,0.1043,2.7965,0.0114,135.0,17
283,cpvert,5,11,135,15,cpvert_11MeV_15tilt_135rot_det5.npy,4.0992,0.0166,25.0495,0.1096,2.7951,0.0138,129.0,18
295,cpvert,5,11,145,15,cpvert_11MeV_15tilt_145rot_det5.npy,4.1959,0.0149,24.9319,0.106,2.8445,0.0118,126.0,19
332,cpvert,6,11,315,15,cpvert_11MeV_15tilt_315rot_det6.npy,2.9401,0.0132,19.6761,0.0545,1.9621,0.0099,162.0,0
344,cpvert,6,11,325,15,cpvert_11MeV_15tilt_325rot_det6.npy,3.0102,0.0125,19.7737,0.06,2.0054,0.0097,153.0,1
356,cpvert,6,11,335,15,cpvert_11MeV_15tilt_335rot_det6.npy,3.016,0.0116,19.7065,0.0562,2.0001,0.0093,162.0,2
368,cpvert,6,11,345,15,cpvert_11MeV_15tilt_345rot_det6.npy,2.9987,0.0129,19.6229,0.0637,1.9831,0.0102,137.0,3
380,cpvert,6,11,355,15,cpvert_11MeV_15tilt_355rot_det6.npy,3.0565,0.0137,19.7135,0.0552,2.0311,0.0096,142.0,4
428,cpvert,6,11,5,15,cpvert_11MeV_15tilt_5rot_det6.npy,3.0314,0.0117,19.711,0.0619,2.0148,0.0088,147.0,5
308,cpvert,6,11,15,15,cpvert_11MeV_15tilt_15rot_det6.npy,3.0038,0.0126,19.6837,0.0594,2.005,0.0098,145.0,6
320,cpvert,6,11,25,15,cpvert_11MeV_15tilt_25rot_det6.npy,3.0053,0.0132,19.7512,0.0599,2.0111,0.0097,148.0,7
392,cpvert,6,11,35,15,cpvert_11MeV_15tilt_35rot_det6.npy,2.966,0.0127,19.6626,0.0661,1.9844,0.0098,144.0,8
404,cpvert,6,11,45,15,cpvert_11MeV_15tilt_45rot_det6.npy,2.9623,0.0119,19.9149,0.0609,1.9918,0.0094,161.0,9
416,cpvert,6,11,55,15,cpvert_11MeV_15tilt_55rot_det6.npy,2.8946,0.0113,19.6825,0.0512,1.9512,0.0091,187.0,10
440,cpvert,6,11,65,15,cpvert_11MeV_15tilt_65rot_det6.npy,2.9328,0.0124,19.9729,0.0542,1.9867,0.01,168.0,11
452,cpvert,6,11,75,15,cpvert_11MeV_15tilt_75rot_det6.npy,2.9056,0.011,19.7995,0.0525,1.9675,0.0088,177.0,12
464,cpvert,6,11,85,15,cpvert_11MeV_15tilt_85rot_det6.npy,2.8564,0.0119,19.7097,0.0543,1.9303,0.0096,154.0,13
476,cpvert,6,11,95,15,cpvert_11MeV_15tilt_95rot_det6.npy,2.8755,0.0106,19.6781,0.0601,1.9366,0.0079,169.0,14
248,cpvert,6,11,105,15,cpvert_11MeV_15tilt_105rot_det6.npy,2.8728,0.0111,19.7615,0.0544,1.9331,0.0086,171.0,15
260,cpvert,6,11,115,15,cpvert_11MeV_15tilt_115rot_det6.npy,2.8836,0.0107,19.7715,0.049,1.9346,0.0083,169.0,16
272,cpvert,6,11,125,15,cpvert_11MeV_15tilt_125rot_det6.npy,2.9045,0.0135,19.7001,0.0655,1.9449,0.0106,146.0,17
284,cpvert,6,11,135,15,cpvert_11MeV_15tilt_135rot_det6.npy,2.9309,0.0117,19.6998,0.0542,1.9596,0.009,155.0,18
296,cpvert,6,11,145,15,cpvert_11MeV_15tilt_145rot_det6.npy,2.9263,0.0143,19.6027,0.0628,1.9441,0.0112,166.0,19
333,cpvert,7,11,315,15,cpvert_11MeV_15tilt_315rot_det7.npy,1.8035,0.0109,17.9399,0.0456,1.1625,0.0079,164.0,0
345,cpvert,7,11,325,15,cpvert_11MeV_15tilt_325rot_det7.npy,1.8087,0.0103,17.9296,0.0422,1.1634,0.0073,199.0,1
357,cpvert,7,11,335,15,cpvert_11MeV_15tilt_335rot_det7.npy,1.8488,0.0108,17.9226,0.0477,1.1878,0.0078,162.0,2
369,cpvert,7,11,345,15,cpvert_11MeV_15tilt_345rot_det7.npy,1.8201,0.0114,17.8702,0.0462,1.1626,0.008,150.0,3
381,cpvert,7,11,355,15,cpvert_11MeV_15tilt_355rot_det7.npy,1.8773,0.0094,17.9347,0.0489,1.1983,0.007,142.0,4
429,cpvert,7,11,5,15,cpvert_11MeV_15tilt_5rot_det7.npy,1.8647,0.0106,17.882,0.0435,1.1909,0.0075,153.0,5
309,cpvert,7,11,15,15,cpvert_11MeV_15tilt_15rot_det7.npy,1.8562,0.0112,17.9198,0.0489,1.184,0.0081,151.0,6
321,cpvert,7,11,25,15,cpvert_11MeV_15tilt_25rot_det7.npy,1.8273,0.0106,17.9374,0.0424,1.1696,0.0077,154.0,7
393,cpvert,7,11,35,15,cpvert_11MeV_15tilt_35rot_det7.npy,1.8127,0.0105,17.9872,0.0458,1.1637,0.0075,168.0,8
405,cpvert,7,11,45,15,cpvert_11MeV_15tilt_45rot_det7.npy,1.7937,0.0107,17.9795,0.0424,1.1651,0.0078,185.0,9
417,cpvert,7,11,55,15,cpvert_11MeV_15tilt_55rot_det7.npy,1.7941,0.009,17.897,0.0377,1.1618,0.0069,197.0,10
441,cpvert,7,11,65,15,cpvert_11MeV_15tilt_65rot_det7.npy,1.7743,0.0102,18.0467,0.0415,1.1491,0.0074,173.0,11
453,cpvert,7,11,75,15,cpvert_11MeV_15tilt_75rot_det7.npy,1.7688,0.009,17.9856,0.0419,1.1491,0.0068,175.0,12
465,cpvert,7,11,85,15,cpvert_11MeV_15tilt_85rot_det7.npy,1.7627,0.0095,18.0226,0.0433,1.1408,0.007,177.0,13
477,cpvert,7,11,95,15,cpvert_11MeV_15tilt_95rot_det7.npy,1.7538,0.0099,17.9242,0.0417,1.1389,0.007,161.0,14
249,cpvert,7,11,105,15,cpvert_11MeV_15tilt_105rot_det7.npy,1.7489,0.0084,17.9251,0.0403,1.1339,0.006,186.0,15
261,cpvert,7,11,115,15,cpvert_11MeV_15tilt_115rot_det7.npy,1.744,0.009,18.0068,0.0373,1.1281,0.0068,193.0,16
273,cpvert,7,11,125,15,cpvert_11MeV_15tilt_125rot_det7.npy,1.7407,0.0102,17.891,0.039,1.1238,0.0077,187.0,17
285,cpvert,7,11,135,15,cpvert_11MeV_15tilt_135rot_det7.npy,1.7575,0.0101,17.9134,0.0422,1.1338,0.0074,174.0,18
297,cpvert,7,11,145,15,cpvert_11MeV_15tilt_145rot_det7.npy,1.7881,0.0107,17.842,0.0398,1.1498,0.0075,177.0,19
334,cpvert,8,11,315,15,cpvert_11MeV_15tilt_315rot_det8.npy,0.8696,0.0068,19.269,0.031,0.5315,0.0046,163.0,0
346,cpvert,8,11,325,15,cpvert_11MeV_15tilt_325rot_det8.npy,0.8742,0.0075,19.2122,0.031,0.5354,0.0049,157.0,1
358,cpvert,8,11,335,15,cpvert_11MeV_15tilt_335rot_det8.npy,0.9216,0.0067,19.3549,0.0338,0.5634,0.0047,113.0,2
370,cpvert,8,11,345,15,cpvert_11MeV_15tilt_345rot_det8.npy,0.9379,0.0065,19.3409,0.0359,0.5731,0.0043,127.0,3
382,cpvert,8,11,355,15,cpvert_11MeV_15tilt_355rot_det8.npy,0.9021,0.0071,19.2623,0.0316,0.5489,0.0047,178.0,4
430,cpvert,8,11,5,15,cpvert_11MeV_15tilt_5rot_det8.npy,0.923,0.0069,19.2175,0.0328,0.5583,0.0047,149.0,5
310,cpvert,8,11,15,15,cpvert_11MeV_15tilt_15rot_det8.npy,0.9068,0.0069,19.246,0.0345,0.5519,0.0047,126.0,6
322,cpvert,8,11,25,15,cpvert_11MeV_15tilt_25rot_det8.npy,0.9176,0.0073,19.2478,0.0322,0.5579,0.0048,134.0,7
394,cpvert,8,11,35,15,cpvert_11MeV_15tilt_35rot_det8.npy,0.9199,0.0068,19.3163,0.0311,0.5635,0.0046,174.0,8
406,cpvert,8,11,45,15,cpvert_11MeV_15tilt_45rot_det8.npy,0.9044,0.0067,19.288,0.0331,0.5526,0.0044,156.0,9
418,cpvert,8,11,55,15,cpvert_11MeV_15tilt_55rot_det8.npy,0.9019,0.0071,19.3003,0.0382,0.5538,0.0048,137.0,10
442,cpvert,8,11,65,15,cpvert_11MeV_15tilt_65rot_det8.npy,0.8775,0.0067,19.2513,0.0304,0.5371,0.0045,176.0,11
454,cpvert,8,11,75,15,cpvert_11MeV_15tilt_75rot_det8.npy,0.8787,0.0076,19.3754,0.0284,0.5373,0.005,153.0,12
466,cpvert,8,11,85,15,cpvert_11MeV_15tilt_85rot_det8.npy,0.8679,0.0069,19.3598,0.0277,0.5311,0.0046,196.0,13
478,cpvert,8,11,95,15,cpvert_11MeV_15tilt_95rot_det8.npy,0.8578,0.0076,19.3408,0.029,0.5264,0.005,162.0,14
250,cpvert,8,11,105,15,cpvert_11MeV_15tilt_105rot_det8.npy,0.8606,0.0074,19.3421,0.0295,0.5264,0.0049,172.0,15
262,cpvert,8,11,115,15,cpvert_11MeV_15tilt_115rot_det8.npy,0.8609,0.0067,19.266,0.0296,0.5258,0.0045,194.0,16
274,cpvert,8,11,125,15,cpvert_11MeV_15tilt_125rot_det8.npy,0.8675,0.0064,19.3456,0.0294,0.5304,0.0043,160.0,17
286,cpvert,8,11,135,15,cpvert_11MeV_15tilt_135rot_det8.npy,0.8473,0.0068,19.1973,0.029,0.5173,0.0044,191.0,18
298,cpvert,8,11,145,15,cpvert_11MeV_15tilt_145rot_det8.npy,0.8585,0.0078,19.2598,0.0313,0.5261,0.0052,148.0,19
335,cpvert,9,11,315,15,cpvert_11MeV_15tilt_315rot_det9.npy,0.293,0.0035,17.7872,0.0347,0.1705,0.0021,186.0,0
347,cpvert,9,11,325,15,cpvert_11MeV_15tilt_325rot_det9.npy,0.2954,0.0038,17.8057,0.04,0.1725,0.0022,182.0,1
359,cpvert,9,11,335,15,cpvert_11MeV_15tilt_335rot_det9.npy,0.3096,0.0036,17.7868,0.0385,0.1802,0.0022,153.0,2
371,cpvert,9,11,345,15,cpvert_11MeV_15tilt_345rot_det9.npy,0.2974,0.0035,17.7547,0.0373,0.1737,0.0021,184.0,3
383,cpvert,9,11,355,15,cpvert_11MeV_15tilt_355rot_det9.npy,0.2988,0.0036,17.7861,0.0369,0.1751,0.0022,182.0,4
431,cpvert,9,11,5,15,cpvert_11MeV_15tilt_5rot_det9.npy,0.3066,0.004,17.7798,0.0383,0.1796,0.0024,163.0,5
311,cpvert,9,11,15,15,cpvert_11MeV_15tilt_15rot_det9.npy,0.3041,0.0039,17.7379,0.0381,0.1771,0.0023,170.0,6
323,cpvert,9,11,25,15,cpvert_11MeV_15tilt_25rot_det9.npy,0.3057,0.0038,17.7799,0.0392,0.1782,0.0023,182.0,7
395,cpvert,9,11,35,15,cpvert_11MeV_15tilt_35rot_det9.npy,0.3153,0.0041,17.8668,0.0347,0.1841,0.0025,155.0,8
407,cpvert,9,11,45,15,cpvert_11MeV_15tilt_45rot_det9.npy,0.3002,0.0036,17.8134,0.0395,0.1737,0.0021,170.0,9
419,cpvert,9,11,55,15,cpvert_11MeV_15tilt_55rot_det9.npy,0.3073,0.0037,17.8208,0.0322,0.1785,0.0023,197.0,10
443,cpvert,9,11,65,15,cpvert_11MeV_15tilt_65rot_det9.npy,0.3018,0.0036,17.7516,0.036,0.1746,0.0021,188.0,11
455,cpvert,9,11,75,15,cpvert_11MeV_15tilt_75rot_det9.npy,0.3012,0.0039,17.7769,0.037,0.1724,0.0023,182.0,12
467,cpvert,9,11,85,15,cpvert_11MeV_15tilt_85rot_det9.npy,0.2936,0.0038,17.9168,0.0383,0.1694,0.0023,164.0,13
479,cpvert,9,11,95,15,cpvert_11MeV_15tilt_95rot_det9.npy,0.2928,0.0038,17.8574,0.0377,0.1682,0.0022,183.0,14
251,cpvert,9,11,105,15,cpvert_11MeV_15tilt_105rot_det9.npy,0.2901,0.0038,17.8218,0.0384,0.1669,0.0022,168.0,15
263,cpvert,9,11,115,15,cpvert_11MeV_15tilt_115rot_det9.npy,0.2891,0.0031,17.8773,0.0369,0.1661,0.0019,180.0,16
275,cpvert,9,11,125,15,cpvert_11MeV_15tilt_125rot_det9.npy,0.287,0.0032,17.8362,0.0352,0.1644,0.0019,199.0,17
287,cpvert,9,11,135,15,cpvert_11MeV_15tilt_135rot_det9.npy,0.2861,0.0038,17.8206,0.0372,0.1637,0.0022,164.0,18
299,cpvert,9,11,145,15,cpvert_11MeV_15tilt_145rot_det9.npy,0.2857,0.0035,17.8544,0.0369,0.1633,0.002,178.0,19
324,cpvert,10,11,315,15,cpvert_11MeV_15tilt_315rot_det10.npy,0.2932,0.0038,15.9154,0.0394,0.1702,0.0022,157.0,0
336,cpvert,10,11,325,15,cpvert_11MeV_15tilt_325rot_det10.npy,0.2862,0.0036,15.9335,0.0371,0.166,0.0021,189.0,1
348,cpvert,10,11,335,15,cpvert_11MeV_15tilt_335rot_det10.npy,0.2893,0.0034,15.9414,0.0373,0.1679,0.0021,183.0,2
360,cpvert,10,11,345,15,cpvert_11MeV_15tilt_345rot_det10.npy,0.2961,0.0035,15.943,0.0405,0.1726,0.0021,176.0,3
372,cpvert,10,11,355,15,cpvert_11MeV_15tilt_355rot_det10.npy,0.2932,0.0035,15.929,0.0388,0.1698,0.0021,200.0,4
420,cpvert,10,11,5,15,cpvert_11MeV_15tilt_5rot_det10.npy,0.2925,0.0037,15.9542,0.044,0.1698,0.0021,160.0,5
300,cpvert,10,11,15,15,cpvert_11MeV_15tilt_15rot_det10.npy,0.288,0.0033,15.8855,0.0389,0.1667,0.002,178.0,6
312,cpvert,10,11,25,15,cpvert_11MeV_15tilt_25rot_det10.npy,0.2969,0.0033,15.9398,0.0387,0.1724,0.0019,193.0,7
384,cpvert,10,11,35,15,cpvert_11MeV_15tilt_35rot_det10.npy,0.2955,0.0037,15.8789,0.041,0.1708,0.0022,177.0,8
396,cpvert,10,11,45,15,cpvert_11MeV_15tilt_45rot_det10.npy,0.2957,0.0035,15.817,0.0362,0.1719,0.0021,174.0,9
408,cpvert,10,11,55,15,cpvert_11MeV_15tilt_55rot_det10.npy,0.297,0.0035,15.9093,0.0387,0.1716,0.0021,191.0,10
432,cpvert,10,11,65,15,cpvert_11MeV_15tilt_65rot_det10.npy,0.2971,0.0036,15.8799,0.0475,0.1733,0.0021,160.0,11
444,cpvert,10,11,75,15,cpvert_11MeV_15tilt_75rot_det10.npy,0.3044,0.0034,15.874,0.04,0.1757,0.002,175.0,12
456,cpvert,10,11,85,15,cpvert_11MeV_15tilt_85rot_det10.npy,0.2999,0.0034,15.9247,0.0393,0.174,0.002,183.0,13
468,cpvert,10,11,95,15,cpvert_11MeV_15tilt_95rot_det10.npy,0.3075,0.0037,15.9887,0.0376,0.1782,0.0022,180.0,14
240,cpvert,10,11,105,15,cpvert_11MeV_15tilt_105rot_det10.npy,0.2981,0.0033,15.9699,0.0366,0.1731,0.0021,178.0,15
252,cpvert,10,11,115,15,cpvert_11MeV_15tilt_115rot_det10.npy,0.2951,0.0035,15.9042,0.0405,0.1708,0.0021,181.0,16
264,cpvert,10,11,125,15,cpvert_11MeV_15tilt_125rot_det10.npy,0.2985,0.0034,16.05,0.042,0.1703,0.002,184.0,17
276,cpvert,10,11,135,15,cpvert_11MeV_15tilt_135rot_det10.npy,0.2872,0.0039,15.9737,0.0407,0.1656,0.0024,163.0,18
288,cpvert,10,11,145,15,cpvert_11MeV_15tilt_145rot_det10.npy,0.2906,0.0035,15.9709,0.0358,0.1671,0.0021,175.0,19
325,cpvert,11,11,315,15,cpvert_11MeV_15tilt_315rot_det11.npy,0.8794,0.0065,20.0048,0.0288,0.5393,0.0045,185.0,0
337,cpvert,11,11,325,15,cpvert_11MeV_15tilt_325rot_det11.npy,0.8601,0.0075,20.0574,0.0308,0.5274,0.0049,177.0,1
349,cpvert,11,11,335,15,cpvert_11MeV_15tilt_335rot_det11.npy,0.8802,0.0077,20.1022,0.034,0.5394,0.0052,145.0,2
361,cpvert,11,11,345,15,cpvert_11MeV_15tilt_345rot_det11.npy,0.8766,0.0071,20.0779,0.0324,0.5364,0.0048,179.0,3
373,cpvert,11,11,355,15,cpvert_11MeV_15tilt_355rot_det11.npy,0.8783,0.0068,20.0823,0.0333,0.5387,0.0046,166.0,4
421,cpvert,11,11,5,15,cpvert_11MeV_15tilt_5rot_det11.npy,0.8577,0.0069,19.9957,0.0316,0.5235,0.0046,180.0,5
301,cpvert,11,11,15,15,cpvert_11MeV_15tilt_15rot_det11.npy,0.8539,0.0076,20.068,0.0387,0.5224,0.0047,163.0,6
313,cpvert,11,11,25,15,cpvert_11MeV_15tilt_25rot_det11.npy,0.8807,0.0068,20.0448,0.03,0.5389,0.0045,169.0,7
385,cpvert,11,11,35,15,cpvert_11MeV_15tilt_35rot_det11.npy,0.8877,0.0063,20.0413,0.0363,0.5383,0.0043,138.0,8
397,cpvert,11,11,45,15,cpvert_11MeV_15tilt_45rot_det11.npy,0.888,0.007,20.0157,0.0308,0.5405,0.0046,176.0,9
409,cpvert,11,11,55,15,cpvert_11MeV_15tilt_55rot_det11.npy,0.9019,0.0072,19.9967,0.0327,0.545,0.0047,176.0,10
433,cpvert,11,11,65,15,cpvert_11MeV_15tilt_65rot_det11.npy,0.9268,0.0067,19.9947,0.0309,0.5635,0.0044,151.0,11
445,cpvert,11,11,75,15,cpvert_11MeV_15tilt_75rot_det11.npy,0.8922,0.0058,20.0206,0.0371,0.5406,0.0041,111.0,12
457,cpvert,11,11,85,15,cpvert_11MeV_15tilt_85rot_det11.npy,0.9052,0.0069,19.9637,0.0355,0.5492,0.0045,149.0,13
469,cpvert,11,11,95,15,cpvert_11MeV_15tilt_95rot_det11.npy,0.9067,0.0082,20.0735,0.0303,0.5493,0.0053,153.0,14
241,cpvert,11,11,105,15,cpvert_11MeV_15tilt_105rot_det11.npy,0.8821,0.0065,20.0686,0.0313,0.5406,0.0044,168.0,15
253,cpvert,11,11,115,15,cpvert_11MeV_15tilt_115rot_det11.npy,0.9546,0.0059,20.1489,0.0464,0.5856,0.0043,78.0,16
265,cpvert,11,11,125,15,cpvert_11MeV_15tilt_125rot_det11.npy,0.8729,0.0061,20.0165,0.0324,0.5317,0.0043,124.0,17
277,cpvert,11,11,135,15,cpvert_11MeV_15tilt_135rot_det11.npy,0.8464,0.0062,20.0752,0.0281,0.5178,0.0043,168.0,18
289,cpvert,11,11,145,15,cpvert_11MeV_15tilt_145rot_det11.npy,0.8759,0.0069,20.1042,0.0284,0.5358,0.0048,179.0,19
326,cpvert,12,11,315,15,cpvert_11MeV_15tilt_315rot_det12.npy,1.8304,0.0103,19.181,0.0456,1.1876,0.0075,173.0,0
338,cpvert,12,11,325,15,cpvert_11MeV_15tilt_325rot_det12.npy,1.8234,0.0104,19.1057,0.0418,1.1859,0.0078,165.0,1
350,cpvert,12,11,335,15,cpvert_11MeV_15tilt_335rot_det12.npy,1.7812,0.0105,19.1072,0.0476,1.1585,0.0078,170.0,2
362,cpvert,12,11,345,15,cpvert_11MeV_15tilt_345rot_det12.npy,1.7983,0.0082,19.1071,0.0401,1.1718,0.0062,193.0,3
374,cpvert,12,11,355,15,cpvert_11MeV_15tilt_355rot_det12.npy,1.784,0.0111,19.1392,0.0424,1.161,0.008,187.0,4
422,cpvert,12,11,5,15,cpvert_11MeV_15tilt_5rot_det12.npy,1.7722,0.0108,19.1156,0.0446,1.1525,0.0079,189.0,5
302,cpvert,12,11,15,15,cpvert_11MeV_15tilt_15rot_det12.npy,1.7743,0.0102,19.1613,0.0385,1.1513,0.0077,212.0,6
314,cpvert,12,11,25,15,cpvert_11MeV_15tilt_25rot_det12.npy,1.7941,0.0109,19.1251,0.043,1.1622,0.008,190.0,7
386,cpvert,12,11,35,15,cpvert_11MeV_15tilt_35rot_det12.npy,1.7991,0.0101,19.0455,0.0402,1.1617,0.0073,180.0,8
398,cpvert,12,11,45,15,cpvert_11MeV_15tilt_45rot_det12.npy,1.8188,0.0094,19.0541,0.0427,1.1724,0.007,183.0,9
410,cpvert,12,11,55,15,cpvert_11MeV_15tilt_55rot_det12.npy,1.8126,0.0102,19.0318,0.0423,1.1639,0.0071,178.0,10
434,cpvert,12,11,65,15,cpvert_11MeV_15tilt_65rot_det12.npy,1.856,0.0104,19.1659,0.0477,1.1902,0.0076,167.0,11
446,cpvert,12,11,75,15,cpvert_11MeV_15tilt_75rot_det12.npy,1.8632,0.0114,19.0498,0.0495,1.1885,0.0081,141.0,12
458,cpvert,12,11,85,15,cpvert_11MeV_15tilt_85rot_det12.npy,1.8544,0.0116,19.1399,0.0476,1.1833,0.0083,179.0,13
470,cpvert,12,11,95,15,cpvert_11MeV_15tilt_95rot_det12.npy,1.8392,0.0099,19.0566,0.0416,1.1757,0.0069,194.0,14
242,cpvert,12,11,105,15,cpvert_11MeV_15tilt_105rot_det12.npy,1.852,0.0104,19.1466,0.0444,1.184,0.0074,185.0,15
254,cpvert,12,11,115,15,cpvert_11MeV_15tilt_115rot_det12.npy,1.8336,0.0091,19.1449,0.0411,1.1771,0.0063,205.0,16
266,cpvert,12,11,125,15,cpvert_11MeV_15tilt_125rot_det12.npy,1.8157,0.0106,19.1982,0.0404,1.1712,0.0078,177.0,17
278,cpvert,12,11,135,15,cpvert_11MeV_15tilt_135rot_det12.npy,1.8227,0.0103,19.1436,0.0395,1.1793,0.0073,181.0,18
290,cpvert,12,11,145,15,cpvert_11MeV_15tilt_145rot_det12.npy,1.8692,0.0091,19.3868,0.054,1.2158,0.007,128.0,19
327,cpvert,13,11,315,15,cpvert_11MeV_15tilt_315rot_det13.npy,2.991,0.0117,22.2565,0.0517,2.0038,0.0088,164.0,0
339,cpvert,13,11,325,15,cpvert_11MeV_15tilt_325rot_det13.npy,2.9448,0.012,22.186,0.0553,1.9845,0.0093,154.0,1
351,cpvert,13,11,335,15,cpvert_11MeV_15tilt_335rot_det13.npy,2.913,0.0116,22.132,0.0486,1.9586,0.0089,172.0,2
363,cpvert,13,11,345,15,cpvert_11MeV_15tilt_345rot_det13.npy,2.8933,0.0124,22.1922,0.0551,1.9505,0.0097,164.0,3
375,cpvert,13,11,355,15,cpvert_11MeV_15tilt_355rot_det13.npy,2.9035,0.0126,22.2697,0.0518,1.9596,0.009,151.0,4
423,cpvert,13,11,5,15,cpvert_11MeV_15tilt_5rot_det13.npy,2.8752,0.012,22.1437,0.0454,1.9378,0.0092,187.0,5
303,cpvert,13,11,15,15,cpvert_11MeV_15tilt_15rot_det13.npy,2.8874,0.0146,22.1587,0.0647,1.9543,0.0111,129.0,6
