,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
642,bvert,4,4,55,45,bvert_4MeV_45tilt_55rot_det4.npy,1.4393,0.0204,63.1299,0.5433,0.9157,0.0138,86.0,9
666,bvert,4,4,75,45,bvert_4MeV_45tilt_75rot_det4.npy,1.4704,0.0142,61.6998,0.5633,0.941,0.0104,86.0,10
678,bvert,4,4,95,45,bvert_4MeV_45tilt_95rot_det4.npy,1.4502,0.0188,61.9631,0.5248,0.9202,0.0128,102.0,11
522,bvert,4,4,115,45,bvert_4MeV_45tilt_115rot_det4.npy,1.5763,0.0146,61.347,0.5267,1.0042,0.0102,84.0,12
534,bvert,4,4,135,45,bvert_4MeV_45tilt_135rot_det4.npy,1.5912,0.0218,62.1632,0.616,0.9996,0.0151,79.0,13
571,bvert,5,4,315,45,bvert_4MeV_45tilt_315rot_det5.npy,1.2895,0.0129,39.6016,0.1882,0.7982,0.0084,141.0,0
583,bvert,5,4,335,45,bvert_4MeV_45tilt_335rot_det5.npy,1.3583,0.0111,39.2021,0.2528,0.8396,0.0074,107.0,1
595,bvert,5,4,345,45,bvert_4MeV_45tilt_345rot_det5.npy,1.3534,0.0115,39.5114,0.2263,0.833,0.008,121.0,2
607,bvert,5,4,355,45,bvert_4MeV_45tilt_355rot_det5.npy,1.3411,0.0115,39.0713,0.2262,0.8245,0.0079,117.0,3
655,bvert,5,4,5,45,bvert_4MeV_45tilt_5rot_det5.npy,1.3111,0.0129,39.3372,0.2243,0.8112,0.0093,110.0,4
547,bvert,5,4,15,45,bvert_4MeV_45tilt_15rot_det5.npy,1.3085,0.0127,39.0882,0.2473,0.817,0.0088,100.0,5
559,bvert,5,4,25,45,bvert_4MeV_45tilt_25rot_det5.npy,1.3474,0.0091,38.9982,0.2443,0.849,0.0066,85.0,6
619,bvert,5,4,35,45,bvert_4MeV_45tilt_35rot_det5.npy,1.2416,0.0114,38.8717,0.224,0.7822,0.0077,99.0,7
631,bvert,5,4,45,45,bvert_4MeV_45tilt_45rot_det5.npy,1.2277,0.0122,38.8244,0.2221,0.774,0.0086,104.0,8
643,bvert,5,4,55,45,bvert_4MeV_45tilt_55rot_det5.npy,1.1801,0.01,38.7029,0.1982,0.7386,0.0071,125.0,9
667,bvert,5,4,75,45,bvert_4MeV_45tilt_75rot_det5.npy,1.1878,0.0097,38.3739,0.2147,0.7455,0.007,105.0,10
679,bvert,5,4,95,45,bvert_4MeV_45tilt_95rot_det5.npy,1.1561,0.0102,38.6007,0.2031,0.7209,0.0072,144.0,11
523,bvert,5,4,115,45,bvert_4MeV_45tilt_115rot_det5.npy,1.1999,0.011,38.4652,0.1966,0.7476,0.0075,123.0,12
535,bvert,5,4,135,45,bvert_4MeV_45tilt_135rot_det5.npy,1.2396,0.012,38.5703,0.2063,0.7673,0.0081,119.0,13
572,bvert,6,4,315,45,bvert_4MeV_45tilt_315rot_det6.npy,0.8845,0.0073,29.4126,0.1312,0.5326,0.0048,173.0,0
584,bvert,6,4,335,45,bvert_4MeV_45tilt_335rot_det6.npy,0.9116,0.0101,29.658,0.1443,0.5481,0.0066,122.0,1
596,bvert,6,4,345,45,bvert_4MeV_45tilt_345rot_det6.npy,0.9548,0.007,29.0301,0.1512,0.5738,0.0048,132.0,2
608,bvert,6,4,355,45,bvert_4MeV_45tilt_355rot_det6.npy,0.9476,0.009,29.6361,0.1742,0.5694,0.006,120.0,3
656,bvert,6,4,5,45,bvert_4MeV_45tilt_5rot_det6.npy,0.9376,0.0068,29.1216,0.152,0.5632,0.0047,137.0,4
548,bvert,6,4,15,45,bvert_4MeV_45tilt_15rot_det6.npy,0.9291,0.0075,29.0485,0.1426,0.5601,0.0051,141.0,5
560,bvert,6,4,25,45,bvert_4MeV_45tilt_25rot_det6.npy,0.905,0.0084,28.9522,0.1351,0.5465,0.0056,155.0,6
620,bvert,6,4,35,45,bvert_4MeV_45tilt_35rot_det6.npy,0.8876,0.0079,29.2827,0.1391,0.5382,0.0054,124.0,7
632,bvert,6,4,45,45,bvert_4MeV_45tilt_45rot_det6.npy,0.852,0.0081,29.0493,0.1281,0.5176,0.0055,128.0,8
644,bvert,6,4,55,45,bvert_4MeV_45tilt_55rot_det6.npy,0.8493,0.0062,28.8625,0.1454,0.517,0.0044,151.0,9
668,bvert,6,4,75,45,bvert_4MeV_45tilt_75rot_det6.npy,0.8108,0.0064,28.8483,0.1338,0.4903,0.0045,154.0,10
680,bvert,6,4,95,45,bvert_4MeV_45tilt_95rot_det6.npy,0.7877,0.007,28.7399,0.1224,0.474,0.0047,178.0,11
524,bvert,6,4,115,45,bvert_4MeV_45tilt_115rot_det6.npy,0.7849,0.0089,28.9627,0.1278,0.4721,0.0058,186.0,12
536,bvert,6,4,135,45,bvert_4MeV_45tilt_135rot_det6.npy,0.8529,0.0079,28.6573,0.1285,0.5133,0.0053,155.0,13
573,bvert,7,4,315,45,bvert_4MeV_45tilt_315rot_det7.npy,0.5077,0.0046,25.725,0.0962,0.2939,0.003,168.0,0
585,bvert,7,4,335,45,bvert_4MeV_45tilt_335rot_det7.npy,0.5304,0.0053,25.648,0.1143,0.3057,0.0033,156.0,1
597,bvert,7,4,345,45,bvert_4MeV_45tilt_345rot_det7.npy,0.5508,0.0053,25.565,0.1035,0.3175,0.0033,166.0,2
609,bvert,7,4,355,45,bvert_4MeV_45tilt_355rot_det7.npy,0.5569,0.0049,25.6956,0.0974,0.32,0.0032,168.0,3
657,bvert,7,4,5,45,bvert_4MeV_45tilt_5rot_det7.npy,0.5644,0.0054,25.6723,0.1082,0.3254,0.0034,150.0,4
549,bvert,7,4,15,45,bvert_4MeV_45tilt_15rot_det7.npy,0.5495,0.0051,25.6207,0.1061,0.3157,0.0033,152.0,5
561,bvert,7,4,25,45,bvert_4MeV_45tilt_25rot_det7.npy,0.5417,0.0049,25.7686,0.0996,0.3126,0.0032,167.0,6
621,bvert,7,4,35,45,bvert_4MeV_45tilt_35rot_det7.npy,0.5244,0.0055,25.5354,0.1109,0.3024,0.0035,140.0,7
633,bvert,7,4,45,45,bvert_4MeV_45tilt_45rot_det7.npy,0.4979,0.0057,25.4197,0.1173,0.288,0.0037,153.0,8
645,bvert,7,4,55,45,bvert_4MeV_45tilt_55rot_det7.npy,0.4903,0.0053,25.7282,0.1219,0.2824,0.0034,141.0,9
669,bvert,7,4,75,45,bvert_4MeV_45tilt_75rot_det7.npy,0.467,0.0046,25.4839,0.1054,0.2688,0.0029,132.0,10
681,bvert,7,4,95,45,bvert_4MeV_45tilt_95rot_det7.npy,0.4625,0.0041,25.4096,0.0995,0.2643,0.0027,174.0,11
525,bvert,7,4,115,45,bvert_4MeV_45tilt_115rot_det7.npy,0.4638,0.0046,25.3479,0.0871,0.2657,0.0029,182.0,12
537,bvert,7,4,135,45,bvert_4MeV_45tilt_135rot_det7.npy,0.4774,0.0042,25.3133,0.0937,0.2739,0.0026,176.0,13
574,bvert,8,4,315,45,bvert_4MeV_45tilt_315rot_det8.npy,0.2428,0.0026,25.6652,0.0827,0.1311,0.0016,167.0,0
586,bvert,8,4,335,45,bvert_4MeV_45tilt_335rot_det8.npy,0.2459,0.003,25.9401,0.096,0.1346,0.0017,136.0,1
598,bvert,8,4,345,45,bvert_4MeV_45tilt_345rot_det8.npy,0.2549,0.0029,25.8702,0.0862,0.1392,0.0017,171.0,2
610,bvert,8,4,355,45,bvert_4MeV_45tilt_355rot_det8.npy,0.2523,0.0031,25.7631,0.0986,0.137,0.0018,137.0,3
658,bvert,8,4,5,45,bvert_4MeV_45tilt_5rot_det8.npy,0.2672,0.0033,25.6269,0.0852,0.1471,0.002,162.0,4
550,bvert,8,4,15,45,bvert_4MeV_45tilt_15rot_det8.npy,0.2658,0.0031,25.7787,0.0822,0.1444,0.0018,179.0,5
562,bvert,8,4,25,45,bvert_4MeV_45tilt_25rot_det8.npy,0.2587,0.0028,25.7501,0.0784,0.1409,0.0016,156.0,6
622,bvert,8,4,35,45,bvert_4MeV_45tilt_35rot_det8.npy,0.2573,0.0031,25.5219,0.1033,0.1399,0.0019,130.0,7
634,bvert,8,4,45,45,bvert_4MeV_45tilt_45rot_det8.npy,0.2471,0.0028,25.6067,0.1045,0.134,0.0017,136.0,8
646,bvert,8,4,55,45,bvert_4MeV_45tilt_55rot_det8.npy,0.2392,0.0029,25.8877,0.0902,0.1303,0.0017,150.0,9
670,bvert,8,4,75,45,bvert_4MeV_45tilt_75rot_det8.npy,0.229,0.0024,25.6805,0.0858,0.1233,0.0016,158.0,10
682,bvert,8,4,95,45,bvert_4MeV_45tilt_95rot_det8.npy,0.2209,0.0026,25.5876,0.0959,0.1176,0.0015,153.0,11
526,bvert,8,4,115,45,bvert_4MeV_45tilt_115rot_det8.npy,0.2157,0.0027,25.6155,0.0878,0.115,0.0016,164.0,12
538,bvert,8,4,135,45,bvert_4MeV_45tilt_135rot_det8.npy,0.2212,0.003,25.7798,0.0967,0.1178,0.0018,163.0,13
575,bvert,9,4,315,45,bvert_4MeV_45tilt_315rot_det9.npy,0.0768,0.0015,23.9755,0.0903,0.0375,0.0008,171.0,0
587,bvert,9,4,335,45,bvert_4MeV_45tilt_335rot_det9.npy,0.0736,0.0018,23.7689,0.101,0.0368,0.0009,135.0,1
599,bvert,9,4,345,45,bvert_4MeV_45tilt_345rot_det9.npy,0.0796,0.0013,23.8483,0.0952,0.0397,0.0007,180.0,2
611,bvert,9,4,355,45,bvert_4MeV_45tilt_355rot_det9.npy,0.0824,0.0018,23.8247,0.0979,0.0412,0.0009,123.0,3
659,bvert,9,4,5,45,bvert_4MeV_45tilt_5rot_det9.npy,0.0807,0.0015,23.8894,0.0951,0.0409,0.0008,151.0,4
551,bvert,9,4,15,45,bvert_4MeV_45tilt_15rot_det9.npy,0.0834,0.0014,23.7354,0.0867,0.0422,0.0008,165.0,5
563,bvert,9,4,25,45,bvert_4MeV_45tilt_25rot_det9.npy,0.081,0.0014,23.8235,0.0929,0.0412,0.0008,135.0,6
623,bvert,9,4,35,45,bvert_4MeV_45tilt_35rot_det9.npy,0.0801,0.0018,24.0169,0.1117,0.0406,0.0009,116.0,7
635,bvert,9,4,45,45,bvert_4MeV_45tilt_45rot_det9.npy,0.0792,0.0014,23.7473,0.1027,0.0394,0.0007,155.0,8
647,bvert,9,4,55,45,bvert_4MeV_45tilt_55rot_det9.npy,0.0735,0.0015,23.8641,0.1055,0.0375,0.0008,132.0,9
671,bvert,9,4,75,45,bvert_4MeV_45tilt_75rot_det9.npy,0.069,0.0012,23.907,0.0903,0.0341,0.0006,180.0,10
683,bvert,9,4,95,45,bvert_4MeV_45tilt_95rot_det9.npy,0.0688,0.0013,23.824,0.1078,0.0337,0.0007,131.0,11
527,bvert,9,4,115,45,bvert_4MeV_45tilt_115rot_det9.npy,0.0651,0.0014,23.7447,0.0915,0.0312,0.0008,157.0,12
539,bvert,9,4,135,45,bvert_4MeV_45tilt_135rot_det9.npy,0.067,0.0012,23.7537,0.0974,0.0323,0.0007,143.0,13
564,bvert,10,4,315,45,bvert_4MeV_45tilt_315rot_det10.npy,0.0677,0.0013,22.0193,0.0874,0.0327,0.0007,183.0,0
576,bvert,10,4,335,45,bvert_4MeV_45tilt_335rot_det10.npy,0.0674,0.0015,21.8876,0.0951,0.0324,0.0008,129.0,1
588,bvert,10,4,345,45,bvert_4MeV_45tilt_345rot_det10.npy,0.0682,0.0011,22.1087,0.0777,0.033,0.0006,167.0,2
600,bvert,10,4,355,45,bvert_4MeV_45tilt_355rot_det10.npy,0.0666,0.0011,22.1163,0.0888,0.0321,0.0006,176.0,3
648,bvert,10,4,5,45,bvert_4MeV_45tilt_5rot_det10.npy,0.0658,0.0015,22.1973,0.0911,0.0321,0.0008,177.0,4
540,bvert,10,4,15,45,bvert_4MeV_45tilt_15rot_det10.npy,0.0692,0.0013,22.0747,0.0861,0.0343,0.0007,179.0,5
552,bvert,10,4,25,45,bvert_4MeV_45tilt_25rot_det10.npy,0.0714,0.0014,22.1899,0.0885,0.0347,0.0007,142.0,6
612,bvert,10,4,35,45,bvert_4MeV_45tilt_35rot_det10.npy,0.0718,0.0014,22.1429,0.1104,0.0364,0.0007,130.0,7
624,bvert,10,4,45,45,bvert_4MeV_45tilt_45rot_det10.npy,0.0781,0.0014,22.036,0.0901,0.0393,0.0008,144.0,8
636,bvert,10,4,55,45,bvert_4MeV_45tilt_55rot_det10.npy,0.0795,0.0016,22.2219,0.089,0.0404,0.0009,155.0,9
660,bvert,10,4,75,45,bvert_4MeV_45tilt_75rot_det10.npy,0.0813,0.0013,22.0502,0.0864,0.0413,0.0007,160.0,10
672,bvert,10,4,95,45,bvert_4MeV_45tilt_95rot_det10.npy,0.0824,0.0013,22.0949,0.0867,0.0417,0.0007,163.0,11
516,bvert,10,4,115,45,bvert_4MeV_45tilt_115rot_det10.npy,0.0798,0.0012,22.3021,0.0946,0.0397,0.0007,149.0,12
528,bvert,10,4,135,45,bvert_4MeV_45tilt_135rot_det10.npy,0.0763,0.0016,22.4736,0.0873,0.0375,0.0009,150.0,13
565,bvert,11,4,315,45,bvert_4MeV_45tilt_315rot_det11.npy,0.228,0.0026,26.4822,0.0771,0.1231,0.0015,196.0,0
577,bvert,11,4,335,45,bvert_4MeV_45tilt_335rot_det11.npy,0.2188,0.0026,26.461,0.0963,0.1172,0.0016,162.0,1
589,bvert,11,4,345,45,bvert_4MeV_45tilt_345rot_det11.npy,0.216,0.0025,26.4614,0.083,0.1153,0.0015,184.0,2
601,bvert,11,4,355,45,bvert_4MeV_45tilt_355rot_det11.npy,0.2137,0.0032,26.4525,0.095,0.1143,0.0018,130.0,3
649,bvert,11,4,5,45,bvert_4MeV_45tilt_5rot_det11.npy,0.2145,0.0031,26.5613,0.0841,0.1143,0.0017,168.0,4
541,bvert,11,4,15,45,bvert_4MeV_45tilt_15rot_det11.npy,0.2149,0.0025,26.3489,0.0882,0.1155,0.0014,170.0,5
553,bvert,11,4,25,45,bvert_4MeV_45tilt_25rot_det11.npy,0.2261,0.0026,26.5363,0.0967,0.1223,0.0015,144.0,6
613,bvert,11,4,35,45,bvert_4MeV_45tilt_35rot_det11.npy,0.2306,0.003,26.4894,0.101,0.1243,0.0018,140.0,7
625,bvert,11,4,45,45,bvert_4MeV_45tilt_45rot_det11.npy,0.246,0.0036,26.6174,0.1081,0.1327,0.0021,128.0,8
637,bvert,11,4,55,45,bvert_4MeV_45tilt_55rot_det11.npy,0.2523,0.0028,26.3887,0.1019,0.1376,0.0017,147.0,9
661,bvert,11,4,75,45,bvert_4MeV_45tilt_75rot_det11.npy,0.2603,0.0029,26.5578,0.0805,0.1415,0.0017,166.0,10
673,bvert,11,4,95,45,bvert_4MeV_45tilt_95rot_det11.npy,0.2562,0.0032,26.7161,0.0821,0.1404,0.0022,175.0,11
517,bvert,11,4,115,45,bvert_4MeV_45tilt_115rot_det11.npy,0.2477,0.003,26.7677,0.0824,0.1347,0.0019,145.0,12
529,bvert,11,4,135,45,bvert_4MeV_45tilt_135rot_det11.npy,0.2477,0.003,26.6714,0.085,0.134,0.0017,141.0,13
566,bvert,12,4,315,45,bvert_4MeV_45tilt_315rot_det12.npy,0.5095,0.0046,26.1147,0.0861,0.2974,0.0029,195.0,0
578,bvert,12,4,335,45,bvert_4MeV_45tilt_335rot_det12.npy,0.4773,0.0053,26.4231,0.1021,0.2745,0.0035,146.0,1
590,bvert,12,4,345,45,bvert_4MeV_45tilt_345rot_det12.npy,0.4732,0.005,26.0612,0.0915,0.2705,0.0031,162.0,2
602,bvert,12,4,355,45,bvert_4MeV_45tilt_355rot_det12.npy,0.4616,0.0047,26.3948,0.0913,0.2636,0.0029,152.0,3
650,bvert,12,4,5,45,bvert_4MeV_45tilt_5rot_det12.npy,0.4673,0.0041,26.5176,0.0989,0.2682,0.0027,171.0,4
542,bvert,12,4,15,45,bvert_4MeV_45tilt_15rot_det12.npy,0.4736,0.0044,26.3868,0.0945,0.27,0.0028,182.0,5
554,bvert,12,4,25,45,bvert_4MeV_45tilt_25rot_det12.npy,0.4861,0.0045,26.3914,0.087,0.2796,0.0028,175.0,6
614,bvert,12,4,35,45,bvert_4MeV_45tilt_35rot_det12.npy,0.4856,0.0048,26.3276,0.103,0.278,0.003,150.0,7
626,bvert,12,4,45,45,bvert_4MeV_45tilt_45rot_det12.npy,0.5076,0.0053,26.4592,0.0961,0.2931,0.0033,140.0,8
638,bvert,12,4,55,45,bvert_4MeV_45tilt_55rot_det12.npy,0.522,0.0048,26.4913,0.0943,0.2997,0.003,156.0,9
662,bvert,12,4,75,45,bvert_4MeV_45tilt_75rot_det12.npy,0.5498,0.0053,26.3211,0.1013,0.3158,0.0036,147.0,10
674,bvert,12,4,95,45,bvert_4MeV_45tilt_95rot_det12.npy,0.5541,0.0053,26.5942,0.0984,0.3187,0.0034,139.0,11
518,bvert,12,4,115,45,bvert_4MeV_45tilt_115rot_det12.npy,0.5404,0.0054,26.6508,0.0911,0.3136,0.0034,155.0,12
530,bvert,12,4,135,45,bvert_4MeV_45tilt_135rot_det12.npy,0.5291,0.0048,26.6498,0.0813,0.3085,0.0035,162.0,13
567,bvert,13,4,315,45,bvert_4MeV_45tilt_315rot_det13.npy,0.8577,0.0083,31.3175,0.1236,0.5213,0.0057,163.0,0
579,bvert,13,4,335,45,bvert_4MeV_45tilt_335rot_det13.npy,0.8477,0.008,31.167,0.1455,0.5178,0.0062,111.0,1
591,bvert,13,4,345,45,bvert_4MeV_45tilt_345rot_det13.npy,0.8095,0.0071,31.2693,0.1212,0.4915,0.0049,177.0,2
603,bvert,13,4,355,45,bvert_4MeV_45tilt_355rot_det13.npy,0.808,0.0067,31.2564,0.1279,0.4906,0.0044,157.0,3
651,bvert,13,4,5,45,bvert_4MeV_45tilt_5rot_det13.npy,0.8122,0.0071,31.1033,0.1244,0.4908,0.0048,150.0,4
543,bvert,13,4,15,45,bvert_4MeV_45tilt_15rot_det13.npy,0.8006,0.0063,31.3137,0.1213,0.4824,0.0043,164.0,5
555,bvert,13,4,25,45,bvert_4MeV_45tilt_25rot_det13.npy,0.8071,0.0063,31.1277,0.1194,0.4888,0.0044,146.0,6
615,bvert,13,4,35,45,bvert_4MeV_45tilt_35rot_det13.npy,0.8095,0.0079,31.2567,0.1265,0.4883,0.0052,158.0,7
627,bvert,13,4,45,45,bvert_4MeV_45tilt_45rot_det13.npy,0.8451,0.0067,31.24,0.1266,0.5102,0.0046,136.0,8
639,bvert,13,4,55,45,bvert_4MeV_45tilt_55rot_det13.npy,0.858,0.0068,31.4098,0.1207,0.517,0.0045,144.0,9
663,bvert,13,4,75,45,bvert_4MeV_45tilt_75rot_det13.npy,0.9069,0.008,31.2616,0.1347,0.5462,0.006,142.0,10
675,bvert,13,4,95,45,bvert_4MeV_45tilt_95rot_det13.npy,0.9329,0.0083,31.662,0.1181,0.5568,0.0054,149.0,11
519,bvert,13,4,115,45,bvert_4MeV_45tilt_115rot_det13.npy,0.9227,0.0069,31.775,0.1386,0.556,0.0047,138.0,12
531,bvert,13,4,135,45,bvert_4MeV_45tilt_135rot_det13.npy,0.8906,0.0085,31.68,0.1138,0.5427,0.0057,138.0,13
568,bvert,14,4,315,45,bvert_4MeV_45tilt_315rot_det14.npy,1.2697,0.011,40.9453,0.2028,0.7911,0.0074,138.0,0
580,bvert,14,4,335,45,bvert_4MeV_45tilt_335rot_det14.npy,1.2115,0.011,40.7824,0.2451,0.7617,0.0076,120.0,1
592,bvert,14,4,345,45,bvert_4MeV_45tilt_345rot_det14.npy,1.2265,0.0101,40.2333,0.2645,0.7705,0.0071,89.0,2
604,bvert,14,4,355,45,bvert_4MeV_45tilt_355rot_det14.npy,1.1533,0.0102,40.3538,0.1991,0.7206,0.007,145.0,3
652,bvert,14,4,5,45,bvert_4MeV_45tilt_5rot_det14.npy,1.1378,0.0132,40.53,0.2201,0.7111,0.0092,123.0,4
544,bvert,14,4,15,45,bvert_4MeV_45tilt_15rot_det14.npy,1.1362,0.0089,40.6006,0.2015,0.7124,0.0061,151.0,5
556,bvert,14,4,25,45,bvert_4MeV_45tilt_25rot_det14.npy,1.144,0.0108,40.5347,0.1825,0.7126,0.0076,140.0,6
616,bvert,14,4,35,45,bvert_4MeV_45tilt_35rot_det14.npy,1.1712,0.0112,40.8033,0.2208,0.7346,0.0078,120.0,7
628,bvert,14,4,45,45,bvert_4MeV_45tilt_45rot_det14.npy,1.1684,0.0139,40.1898,0.2502,0.7315,0.01,87.0,8
640,bvert,14,4,55,45,bvert_4MeV_45tilt_55rot_det14.npy,1.1841,0.0122,40.8271,0.2129,0.7362,0.0082,124.0,9
664,bvert,14,4,75,45,bvert_4MeV_45tilt_75rot_det14.npy,1.2596,0.0108,40.888,0.2205,0.7802,0.0073,129.0,10
676,bvert,14,4,95,45,bvert_4MeV_45tilt_95rot_det14.npy,1.3124,0.0149,41.3506,0.1998,0.811,0.01,113.0,11
520,bvert,14,4,115,45,bvert_4MeV_45tilt_115rot_det14.npy,1.3293,0.0134,41.193,0.2297,0.8271,0.0092,115.0,12
532,bvert,14,4,135,45,bvert_4MeV_45tilt_135rot_det14.npy,1.2935,0.0107,41.3384,0.2281,0.81,0.0074,122.0,13
569,bvert,15,4,315,45,bvert_4MeV_45tilt_315rot_det15.npy,1.6475,0.0172,65.0307,0.4939,1.0446,0.0118,87.0,0
581,bvert,15,4,335,45,bvert_4MeV_45tilt_335rot_det15.npy,1.6061,0.0162,64.3262,0.5977,1.0327,0.0115,71.0,1
593,bvert,15,4,345,45,bvert_4MeV_45tilt_345rot_det15.npy,1.5708,0.0207,64.5564,0.5844,1.0108,0.0146,69.0,2
605,bvert,15,4,355,45,bvert_4MeV_45tilt_355rot_det15.npy,1.568,0.0167,63.6366,0.6457,1.0024,0.0116,68.0,3
653,bvert,15,4,5,45,bvert_4MeV_45tilt_5rot_det15.npy,1.4701,0.0165,63.8686,0.555,0.9433,0.0115,96.0,4
545,bvert,15,4,15,45,bvert_4MeV_45tilt_15rot_det15.npy,1.5231,0.0154,64.6224,0.5397,0.9797,0.0108,97.0,5
557,bvert,15,4,25,45,bvert_4MeV_45tilt_25rot_det15.npy,1.4598,0.0188,63.9616,0.649,0.9352,0.0132,73.0,6
617,bvert,15,4,35,45,bvert_4MeV_45tilt_35rot_det15.npy,1.4821,0.0149,64.0173,0.6648,0.9456,0.0111,75.0,7
629,bvert,15,4,45,45,bvert_4MeV_45tilt_45rot_det15.npy,1.4998,0.0156,63.5388,0.598,0.9591,0.0109,64.0,8
641,bvert,15,4,55,45,bvert_4MeV_45tilt_55rot_det15.npy,1.4836,0.0154,64.477,0.6005,0.9494,0.0107,72.0,9
665,bvert,15,4,75,45,bvert_4MeV_45tilt_75rot_det15.npy,1.5286,0.0196,65.0108,0.6708,0.9721,0.0137,74.0,10
677,bvert,15,4,95,45,bvert_4MeV_45tilt_95rot_det15.npy,1.644,0.0162,64.5592,0.5943,1.0346,0.0109,92.0,11
521,bvert,15,4,115,45,bvert_4MeV_45tilt_115rot_det15.npy,1.6594,0.0253,65.7529,0.6383,1.0464,0.0167,88.0,12
533,bvert,15,4,135,45,bvert_4MeV_45tilt_135rot_det15.npy,1.6552,0.0233,65.9974,0.6261,1.0477,0.0162,75.0,13
1074,bvert,4,4,315,-45,bvert_4MeV_neg45tilt_315rot_det4.npy,1.6555,0.0169,64.4288,0.5497,1.0453,0.0114,88.0,0
1086,bvert,4,4,335,-45,bvert_4MeV_neg45tilt_335rot_det4.npy,1.6607,0.0242,63.5953,0.721,1.0378,0.0163,75.0,1
1098,bvert,4,4,345,-45,bvert_4MeV_neg45tilt_345rot_det4.npy,1.6536,0.0197,64.196,0.6144,1.0354,0.013,98.0,2
1110,bvert,4,4,355,-45,bvert_4MeV_neg45tilt_355rot_det4.npy,1.6526,0.0191,63.8916,0.6482,1.0447,0.0134,76.0,3
1158,bvert,4,4,5,-45,bvert_4MeV_neg45tilt_5rot_det4.npy,1.6276,0.0163,62.9784,0.5532,1.0347,0.0109,86.0,4
1050,bvert,4,4,15,-45,bvert_4MeV_neg45tilt_15rot_det4.npy,1.5367,0.0212,63.5688,0.834,0.9779,0.0148,65.0,5
1062,bvert,4,4,25,-45,bvert_4MeV_neg45tilt_25rot_det4.npy,1.5199,0.0197,62.7704,0.5338,0.9795,0.0134,78.0,6
1122,bvert,4,4,35,-45,bvert_4MeV_neg45tilt_35rot_det4.npy,1.5027,0.0202,62.3499,0.5702,0.9635,0.0144,72.0,7
1134,bvert,4,4,45,-45,bvert_4MeV_neg45tilt_45rot_det4.npy,1.4546,0.022,63.0135,0.5701,0.9276,0.0149,79.0,8
1146,bvert,4,4,55,-45,bvert_4MeV_neg45tilt_55rot_det4.npy,1.4684,0.0176,62.869,0.5546,0.9414,0.013,83.0,9
1170,bvert,4,4,75,-45,bvert_4MeV_neg45tilt_75rot_det4.npy,1.4269,0.0187,62.3425,0.5504,0.9101,0.0127,104.0,10
1182,bvert,4,4,95,-45,bvert_4MeV_neg45tilt_95rot_det4.npy,1.4354,0.0202,62.5482,0.5244,0.9106,0.0144,85.0,11
1026,bvert,4,4,115,-45,bvert_4MeV_neg45tilt_115rot_det4.npy,1.5346,0.0173,62.4204,0.5605,0.972,0.012,106.0,12
1038,bvert,4,4,135,-45,bvert_4MeV_neg45tilt_135rot_det4.npy,1.629,0.0177,61.9558,0.5703,1.0288,0.0119,92.0,13
1075,bvert,5,4,315,-45,bvert_4MeV_neg45tilt_315rot_det5.npy,1.2658,0.0113,39.0853,0.2118,0.7858,0.0079,112.0,0
1087,bvert,5,4,335,-45,bvert_4MeV_neg45tilt_335rot_det5.npy,1.3162,0.0127,39.2096,0.2034,0.8104,0.0084,125.0,1
1099,bvert,5,4,345,-45,bvert_4MeV_neg45tilt_345rot_det5.npy,1.3693,0.0104,39.2576,0.2328,0.8511,0.0073,109.0,2
1111,bvert,5,4,355,-45,bvert_4MeV_neg45tilt_355rot_det5.npy,1.3369,0.0121,39.5895,0.235,0.8251,0.0083,120.0,3
1159,bvert,5,4,5,-45,bvert_4MeV_neg45tilt_5rot_det5.npy,1.2849,0.0134,38.7322,0.201,0.8008,0.009,117.0,4
1051,bvert,5,4,15,-45,bvert_4MeV_neg45tilt_15rot_det5.npy,1.2641,0.0129,39.1925,0.2292,0.7881,0.0088,112.0,5
1063,bvert,5,4,25,-45,bvert_4MeV_neg45tilt_25rot_det5.npy,1.2427,0.0116,38.4257,0.208,0.781,0.0078,120.0,6
1123,bvert,5,4,35,-45,bvert_4MeV_neg45tilt_35rot_det5.npy,1.2457,0.0104,38.8028,0.2186,0.7838,0.0073,113.0,7
1135,bvert,5,4,45,-45,bvert_4MeV_neg45tilt_45rot_det5.npy,1.2123,0.0109,38.9017,0.2188,0.7625,0.0077,114.0,8
1147,bvert,5,4,55,-45,bvert_4MeV_neg45tilt_55rot_det5.npy,1.1446,0.014,39.1315,0.2384,0.7183,0.0098,100.0,9
1171,bvert,5,4,75,-45,bvert_4MeV_neg45tilt_75rot_det5.npy,1.1331,0.0109,39.0464,0.217,0.7097,0.0076,120.0,10
1183,bvert,5,4,95,-45,bvert_4MeV_neg45tilt_95rot_det5.npy,1.1322,0.0114,38.8485,0.2246,0.705,0.0077,116.0,11
1027,bvert,5,4,115,-45,bvert_4MeV_neg45tilt_115rot_det5.npy,1.1894,0.0115,38.2488,0.1956,0.742,0.0078,112.0,12
1039,bvert,5,4,135,-45,bvert_4MeV_neg45tilt_135rot_det5.npy,1.2713,0.0128,38.3063,0.2253,0.7875,0.0088,111.0,13
1076,bvert,6,4,315,-45,bvert_4MeV_neg45tilt_315rot_det6.npy,0.8696,0.0085,29.4766,0.1481,0.5227,0.0056,139.0,0
